,u,i,ts,label,idx
6121,5,8,1528.0,0.0,6122
6122,6,3,1528.0,0.0,6123
6123,6,6,1528.0,0.0,6124
6124,7,2,1528.0,0.0,6125
6125,7,7,1528.0,0.0,6126
6126,8,1,1528.0,0.0,6127
6127,8,7,1528.0,0.0,6128
6128,1,1,1532.0,0.0,6129
6129,1,6,1532.0,0.0,6130
6130,2,4,1532.0,0.0,6131
6131,2,6,1532.0,0.0,6132
6132,3,3,1532.0,0.0,6133
6133,3,8,1532.0,0.0,6134
6134,4,1,1532.0,0.0,6135
6135,4,6,1532.0,0.0,6136
6136,5,1,1532.0,0.0,6137
6137,5,7,1532.0,0.0,6138
6138,6,1,1532.0,0.0,6139
6139,6,8,1532.0,0.0,6140
6140,7,3,1532.0,0.0,6141
6141,7,7,1532.0,0.0,6142
6142,8,3,1532.0,0.0,6143
6143,8,8,1532.0,0.0,6144
6144,1,3,1536.0,0.0,6145
6145,1,7,1536.0,0.0,6146
6146,2,1,1536.0,0.0,6147
6147,2,7,1536.0,0.0,6148
6148,3,3,1536.0,0.0,6149
6149,3,6,1536.0,0.0,6150
6150,4,1,1536.0,0.0,6151
6151,4,7,1536.0,0.0,6152
6152,5,3,1536.0,0.0,6153
6153,5,7,1536.0,0.0,6154
6154,6,1,1536.0,0.0,6155
6155,6,6,1536.0,0.0,6156
6156,7,3,1536.0,0.0,6157
6157,7,6,1536.0,0.0,6158
6158,8,3,1536.0,0.0,6159
6159,8,7,1536.0,0.0,6160
6160,1,3,1540.0,0.0,6161
6161,1,8,1540.0,0.0,6162
6162,2,1,1540.0,0.0,6163
6163,2,7,1540.0,0.0,6164
6164,3,3,1540.0,0.0,6165
6165,3,8,1540.0,0.0,6166
6166,4,1,1540.0,0.0,6167
6167,4,7,1540.0,0.0,6168
6168,5,3,1540.0,0.0,6169
6169,5,8,1540.0,0.0,6170
6170,6,1,1540.0,0.0,6171
6171,6,8,1540.0,0.0,6172
6172,7,3,1540.0,0.0,6173
6173,7,7,1540.0,0.0,6174
6174,8,3,1540.0,0.0,6175
6175,8,8,1540.0,0.0,6176
6176,1,3,1544.0,0.0,6177
6177,1,6,1544.0,0.0,6178
6178,2,1,1544.0,0.0,6179
6179,2,6,1544.0,0.0,6180
6180,3,5,1544.0,0.0,6181
6181,3,6,1544.0,0.0,6182
6182,4,1,1544.0,0.0,6183
6183,4,6,1544.0,0.0,6184
6184,5,3,1544.0,0.0,6185
6185,5,6,1544.0,0.0,6186
6186,6,1,1544.0,0.0,6187
6187,6,7,1544.0,0.0,6188
6188,7,3,1544.0,0.0,6189
6189,7,6,1544.0,0.0,6190
6190,8,3,1544.0,0.0,6191
6191,8,6,1544.0,0.0,6192
6192,1,3,1548.0,0.0,6193
6193,1,7,1548.0,0.0,6194
6194,2,1,1548.0,0.0,6195
6195,2,6,1548.0,0.0,6196
6196,3,5,1548.0,0.0,6197
6197,3,8,1548.0,0.0,6198
6198,4,1,1548.0,0.0,6199
6199,4,8,1548.0,0.0,6200
6200,5,3,1548.0,0.0,6201
6201,5,7,1548.0,0.0,6202
6202,6,1,1548.0,0.0,6203
6203,6,8,1548.0,0.0,6204
6204,7,3,1548.0,0.0,6205
6205,7,7,1548.0,0.0,6206
6206,8,3,1548.0,0.0,6207
6207,8,7,1548.0,0.0,6208
6208,1,3,1552.0,0.0,6209
6209,1,8,1552.0,0.0,6210
6210,2,1,1552.0,0.0,6211
6211,2,8,1552.0,0.0,6212
6212,3,1,1552.0,0.0,6213
6213,3,6,1552.0,0.0,6214
6214,4,1,1552.0,0.0,6215
6215,4,8,1552.0,0.0,6216
6216,5,3,1552.0,0.0,6217
6217,5,6,1552.0,0.0,6218
6218,6,1,1552.0,0.0,6219
6219,6,6,1552.0,0.0,6220
6220,7,3,1552.0,0.0,6221
6221,7,7,1552.0,0.0,6222
6222,8,3,1552.0,0.0,6223
6223,8,8,1552.0,0.0,6224
6224,1,5,1556.0,0.0,6225
6225,1,7,1556.0,0.0,6226
6226,2,1,1556.0,0.0,6227
6227,2,6,1556.0,0.0,6228
6228,3,1,1556.0,0.0,6229
6229,3,7,1556.0,0.0,6230
6230,4,1,1556.0,0.0,6231
6231,4,7,1556.0,0.0,6232
6232,5,5,1556.0,0.0,6233
6233,5,8,1556.0,0.0,6234
6234,6,2,1556.0,0.0,6235
6235,6,7,1556.0,0.0,6236
6236,7,3,1556.0,0.0,6237
6237,7,6,1556.0,0.0,6238
6238,8,5,1556.0,0.0,6239
6239,8,6,1556.0,0.0,6240
6240,1,5,1560.0,0.0,6241
6241,1,8,1560.0,0.0,6242
6242,2,1,1560.0,0.0,6243
6243,2,6,1560.0,0.0,6244
6244,3,3,1560.0,0.0,6245
6245,3,6,1560.0,0.0,6246
6246,4,3,1560.0,0.0,6247
6247,4,6,1560.0,0.0,6248
6248,5,5,1560.0,0.0,6249
6249,5,7,1560.0,0.0,6250
6250,6,2,1560.0,0.0,6251
6251,6,6,1560.0,0.0,6252
6252,7,1,1560.0,0.0,6253
6253,7,8,1560.0,0.0,6254
6254,8,5,1560.0,0.0,6255
6255,8,7,1560.0,0.0,6256
6256,1,4,1564.0,0.0,6257
6257,1,6,1564.0,0.0,6258
6258,2,1,1564.0,0.0,6259
6259,2,7,1564.0,0.0,6260
6260,3,3,1564.0,0.0,6261
6261,3,6,1564.0,0.0,6262
6262,4,3,1564.0,0.0,6263
6263,4,7,1564.0,0.0,6264
6264,5,5,1564.0,0.0,6265
6265,5,6,1564.0,0.0,6266
6266,6,2,1564.0,0.0,6267
6267,6,8,1564.0,0.0,6268
6268,7,1,1564.0,0.0,6269
6269,7,7,1564.0,0.0,6270
6270,8,4,1564.0,0.0,6271
6271,8,8,1564.0,0.0,6272
6272,1,4,1568.0,0.0,6273
6273,1,8,1568.0,0.0,6274
6274,2,1,1568.0,0.0,6275
6275,2,6,1568.0,0.0,6276
6276,3,3,1568.0,0.0,6277
6277,3,7,1568.0,0.0,6278
6278,4,5,1568.0,0.0,6279
6279,4,6,1568.0,0.0,6280
6280,5,5,1568.0,0.0,6281
6281,5,8,1568.0,0.0,6282
6282,6,3,1568.0,0.0,6283
6283,6,8,1568.0,0.0,6284
6284,7,1,1568.0,0.0,6285
6285,7,8,1568.0,0.0,6286
6286,8,4,1568.0,0.0,6287
6287,8,6,1568.0,0.0,6288
6288,1,4,1572.0,0.0,6289
6289,1,7,1572.0,0.0,6290
6290,2,1,1572.0,0.0,6291
6291,2,8,1572.0,0.0,6292
6292,3,3,1572.0,0.0,6293
6293,3,6,1572.0,0.0,6294
6294,4,1,1572.0,0.0,6295
6295,4,6,1572.0,0.0,6296
6296,5,3,1572.0,0.0,6297
6297,5,7,1572.0,0.0,6298
6298,6,1,1572.0,0.0,6299
6299,6,6,1572.0,0.0,6300
6300,7,1,1572.0,0.0,6301
6301,7,7,1572.0,0.0,6302
6302,8,1,1572.0,0.0,6303
6303,8,7,1572.0,0.0,6304
6304,1,4,1576.0,0.0,6305
6305,1,8,1576.0,0.0,6306
6306,2,1,1576.0,0.0,6307
6307,2,7,1576.0,0.0,6308
6308,3,3,1576.0,0.0,6309
6309,3,6,1576.0,0.0,6310
6310,4,1,1576.0,0.0,6311
6311,4,7,1576.0,0.0,6312
6312,5,3,1576.0,0.0,6313
6313,5,6,1576.0,0.0,6314
6314,6,1,1576.0,0.0,6315
6315,6,6,1576.0,0.0,6316
6316,7,1,1576.0,0.0,6317
6317,7,7,1576.0,0.0,6318
6318,8,1,1576.0,0.0,6319
6319,8,7,1576.0,0.0,6320
6320,1,4,1580.0,0.0,6321
6321,1,7,1580.0,0.0,6322
6322,2,5,1580.0,0.0,6323
6323,2,8,1580.0,0.0,6324
6324,3,3,1580.0,0.0,6325
6325,3,7,1580.0,0.0,6326
6326,4,1,1580.0,0.0,6327
6327,4,6,1580.0,0.0,6328
6328,5,3,1580.0,0.0,6329
6329,5,7,1580.0,0.0,6330
6330,6,3,1580.0,0.0,6331
6331,6,8,1580.0,0.0,6332
6332,7,5,1580.0,0.0,6333
6333,7,6,1580.0,0.0,6334
6334,8,3,1580.0,0.0,6335
6335,8,6,1580.0,0.0,6336
6336,1,4,1584.0,0.0,6337
6337,1,6,1584.0,0.0,6338
6338,2,5,1584.0,0.0,6339
6339,2,6,1584.0,0.0,6340
6340,3,3,1584.0,0.0,6341
6341,3,6,1584.0,0.0,6342
6342,4,1,1584.0,0.0,6343
6343,4,8,1584.0,0.0,6344
6344,5,3,1584.0,0.0,6345
6345,5,6,1584.0,0.0,6346
6346,6,3,1584.0,0.0,6347
6347,6,8,1584.0,0.0,6348
6348,7,3,1584.0,0.0,6349
6349,7,7,1584.0,0.0,6350
6350,8,3,1584.0,0.0,6351
6351,8,6,1584.0,0.0,6352
6352,1,4,1588.0,0.0,6353
6353,1,8,1588.0,0.0,6354
6354,2,5,1588.0,0.0,6355
6355,2,7,1588.0,0.0,6356
6356,3,5,1588.0,0.0,6357
6357,3,7,1588.0,0.0,6358
6358,4,3,1588.0,0.0,6359
6359,4,7,1588.0,0.0,6360
6360,5,2,1588.0,0.0,6361
6361,5,8,1588.0,0.0,6362
6362,6,3,1588.0,0.0,6363
6363,6,6,1588.0,0.0,6364
6364,7,3,1588.0,0.0,6365
6365,7,7,1588.0,0.0,6366
6366,8,4,1588.0,0.0,6367
6367,8,8,1588.0,0.0,6368
6368,1,1,1592.0,0.0,6369
6369,1,8,1592.0,0.0,6370
6370,2,5,1592.0,0.0,6371
6371,2,8,1592.0,0.0,6372
6372,3,5,1592.0,0.0,6373
6373,3,8,1592.0,0.0,6374
6374,4,3,1592.0,0.0,6375
6375,4,8,1592.0,0.0,6376
6376,5,1,1592.0,0.0,6377
6377,5,8,1592.0,0.0,6378
6378,6,3,1592.0,0.0,6379
6379,6,6,1592.0,0.0,6380
6380,7,3,1592.0,0.0,6381
6381,7,6,1592.0,0.0,6382
6382,8,4,1592.0,0.0,6383
6383,8,7,1592.0,0.0,6384
6384,1,1,1596.0,0.0,6385
6385,1,6,1596.0,0.0,6386
6386,2,4,1596.0,0.0,6387
6387,2,6,1596.0,0.0,6388
6388,3,1,1596.0,0.0,6389
6389,3,6,1596.0,0.0,6390
6390,4,2,1596.0,0.0,6391
6391,4,7,1596.0,0.0,6392
6392,5,1,1596.0,0.0,6393
6393,5,7,1596.0,0.0,6394
6394,6,5,1596.0,0.0,6395
6395,6,7,1596.0,0.0,6396
6396,7,5,1596.0,0.0,6397
6397,7,8,1596.0,0.0,6398
6398,8,4,1596.0,0.0,6399
6399,8,8,1596.0,0.0,6400
6400,1,5,1600.0,0.0,6401
6401,1,7,1600.0,0.0,6402
6402,2,4,1600.0,0.0,6403
6403,2,8,1600.0,0.0,6404
6404,3,3,1600.0,0.0,6405
6405,3,7,1600.0,0.0,6406
6406,4,2,1600.0,0.0,6407
6407,4,6,1600.0,0.0,6408
6408,5,1,1600.0,0.0,6409
6409,5,7,1600.0,0.0,6410
6410,6,5,1600.0,0.0,6411
6411,6,6,1600.0,0.0,6412
6412,7,5,1600.0,0.0,6413
6413,7,6,1600.0,0.0,6414
6414,8,3,1600.0,0.0,6415
6415,8,6,1600.0,0.0,6416
6416,1,5,1604.0,0.0,6417
6417,1,8,1604.0,0.0,6418
6418,2,4,1604.0,0.0,6419
6419,2,7,1604.0,0.0,6420
6420,3,3,1604.0,0.0,6421
6421,3,6,1604.0,0.0,6422
6422,4,2,1604.0,0.0,6423
6423,4,8,1604.0,0.0,6424
6424,5,1,1604.0,0.0,6425
6425,5,6,1604.0,0.0,6426
6426,6,5,1604.0,0.0,6427
6427,6,6,1604.0,0.0,6428
6428,7,5,1604.0,0.0,6429
6429,7,8,1604.0,0.0,6430
6430,8,2,1604.0,0.0,6431
6431,8,7,1604.0,0.0,6432
6432,1,5,1608.0,0.0,6433
6433,1,6,1608.0,0.0,6434
6434,2,4,1608.0,0.0,6435
6435,2,6,1608.0,0.0,6436
6436,3,3,1608.0,0.0,6437
6437,3,8,1608.0,0.0,6438
6438,4,2,1608.0,0.0,6439
6439,4,7,1608.0,0.0,6440
6440,5,1,1608.0,0.0,6441
6441,5,8,1608.0,0.0,6442
6442,6,1,1608.0,0.0,6443
6443,6,7,1608.0,0.0,6444
6444,7,1,1608.0,0.0,6445
6445,7,6,1608.0,0.0,6446
6446,8,1,1608.0,0.0,6447
6447,8,6,1608.0,0.0,6448
6448,1,1,1612.0,0.0,6449
6449,1,8,1612.0,0.0,6450
6450,2,3,1612.0,0.0,6451
6451,2,7,1612.0,0.0,6452
6452,3,3,1612.0,0.0,6453
6453,3,7,1612.0,0.0,6454
6454,4,1,1612.0,0.0,6455
6455,4,6,1612.0,0.0,6456
6456,5,4,1612.0,0.0,6457
6457,5,7,1612.0,0.0,6458
6458,6,1,1612.0,0.0,6459
6459,6,6,1612.0,0.0,6460
6460,7,4,1612.0,0.0,6461
6461,7,7,1612.0,0.0,6462
6462,8,1,1612.0,0.0,6463
6463,8,8,1612.0,0.0,6464
6464,1,1,1616.0,0.0,6465
6465,1,7,1616.0,0.0,6466
6466,2,5,1616.0,0.0,6467
6467,2,6,1616.0,0.0,6468
6468,3,3,1616.0,0.0,6469
6469,3,8,1616.0,0.0,6470
6470,4,1,1616.0,0.0,6471
6471,4,8,1616.0,0.0,6472
6472,5,2,1616.0,0.0,6473
6473,5,7,1616.0,0.0,6474
6474,6,4,1616.0,0.0,6475
6475,6,8,1616.0,0.0,6476
6476,7,4,1616.0,0.0,6477
6477,7,6,1616.0,0.0,6478
6478,8,1,1616.0,0.0,6479
6479,8,7,1616.0,0.0,6480
6480,1,2,1620.0,0.0,6481
6481,1,7,1620.0,0.0,6482
6482,2,1,1620.0,0.0,6483
6483,2,8,1620.0,0.0,6484
6484,3,5,1620.0,0.0,6485
6485,3,7,1620.0,0.0,6486
6486,4,1,1620.0,0.0,6487
6487,4,6,1620.0,0.0,6488
6488,5,5,1620.0,0.0,6489
6489,5,6,1620.0,0.0,6490
6490,6,4,1620.0,0.0,6491
6491,6,6,1620.0,0.0,6492
6492,7,4,1620.0,0.0,6493
6493,7,8,1620.0,0.0,6494
6494,8,1,1620.0,0.0,6495
6495,8,6,1620.0,0.0,6496
6496,1,2,1624.0,0.0,6497
6497,1,8,1624.0,0.0,6498
6498,2,1,1624.0,0.0,6499
6499,2,6,1624.0,0.0,6500
6500,3,5,1624.0,0.0,6501
6501,3,7,1624.0,0.0,6502
6502,4,2,1624.0,0.0,6503
6503,4,6,1624.0,0.0,6504
6504,5,5,1624.0,0.0,6505
6505,5,7,1624.0,0.0,6506
6506,6,4,1624.0,0.0,6507
6507,6,7,1624.0,0.0,6508
6508,7,4,1624.0,0.0,6509
6509,7,7,1624.0,0.0,6510
6510,8,1,1624.0,0.0,6511
6511,8,7,1624.0,0.0,6512
6512,1,3,1628.0,0.0,6513
6513,1,8,1628.0,0.0,6514
6514,2,1,1628.0,0.0,6515
6515,2,8,1628.0,0.0,6516
6516,3,1,1628.0,0.0,6517
6517,3,7,1628.0,0.0,6518
6518,4,4,1628.0,0.0,6519
6519,4,8,1628.0,0.0,6520
6520,5,1,1628.0,0.0,6521
6521,5,6,1628.0,0.0,6522
6522,6,4,1628.0,0.0,6523
6523,6,8,1628.0,0.0,6524
6524,7,1,1628.0,0.0,6525
6525,7,8,1628.0,0.0,6526
6526,8,1,1628.0,0.0,6527
6527,8,8,1628.0,0.0,6528
6528,1,3,1632.0,0.0,6529
6529,1,7,1632.0,0.0,6530
6530,2,3,1632.0,0.0,6531
6531,2,6,1632.0,0.0,6532
6532,3,1,1632.0,0.0,6533
6533,3,6,1632.0,0.0,6534
6534,4,4,1632.0,0.0,6535
6535,4,7,1632.0,0.0,6536
6536,5,1,1632.0,0.0,6537
6537,5,8,1632.0,0.0,6538
6538,6,2,1632.0,0.0,6539
6539,6,8,1632.0,0.0,6540
6540,7,1,1632.0,0.0,6541
6541,7,7,1632.0,0.0,6542
6542,8,1,1632.0,0.0,6543
6543,8,7,1632.0,0.0,6544
6544,1,3,1636.0,0.0,6545
6545,1,7,1636.0,0.0,6546
6546,2,3,1636.0,0.0,6547
6547,2,8,1636.0,0.0,6548
6548,3,1,1636.0,0.0,6549
6549,3,8,1636.0,0.0,6550
6550,4,4,1636.0,0.0,6551
6551,4,6,1636.0,0.0,6552
6552,5,1,1636.0,0.0,6553
6553,5,7,1636.0,0.0,6554
6554,6,2,1636.0,0.0,6555
6555,6,6,1636.0,0.0,6556
6556,7,1,1636.0,0.0,6557
6557,7,6,1636.0,0.0,6558
6558,8,1,1636.0,0.0,6559
6559,8,6,1636.0,0.0,6560
6560,1,3,1640.0,0.0,6561
6561,1,8,1640.0,0.0,6562
6562,2,3,1640.0,0.0,6563
6563,2,6,1640.0,0.0,6564
6564,3,4,1640.0,0.0,6565
6565,3,6,1640.0,0.0,6566
6566,4,1,1640.0,0.0,6567
6567,4,7,1640.0,0.0,6568
6568,5,1,1640.0,0.0,6569
6569,5,6,1640.0,0.0,6570
6570,6,2,1640.0,0.0,6571
6571,6,7,1640.0,0.0,6572
6572,7,4,1640.0,0.0,6573
6573,7,7,1640.0,0.0,6574
6574,8,3,1640.0,0.0,6575
6575,8,8,1640.0,0.0,6576
6576,1,3,1644.0,0.0,6577
6577,1,7,1644.0,0.0,6578
6578,2,5,1644.0,0.0,6579
6579,2,7,1644.0,0.0,6580
6580,3,1,1644.0,0.0,6581
6581,3,7,1644.0,0.0,6582
6582,4,1,1644.0,0.0,6583
6583,4,6,1644.0,0.0,6584
6584,5,1,1644.0,0.0,6585
6585,5,7,1644.0,0.0,6586
6586,6,2,1644.0,0.0,6587
6587,6,8,1644.0,0.0,6588
6588,7,4,1644.0,0.0,6589
6589,7,7,1644.0,0.0,6590
6590,8,1,1644.0,0.0,6591
6591,8,7,1644.0,0.0,6592
6592,1,4,1648.0,0.0,6593
6593,1,6,1648.0,0.0,6594
6594,2,5,1648.0,0.0,6595
6595,2,6,1648.0,0.0,6596
6596,3,3,1648.0,0.0,6597
6597,3,6,1648.0,0.0,6598
6598,4,1,1648.0,0.0,6599
6599,4,6,1648.0,0.0,6600
6600,5,1,1648.0,0.0,6601
6601,5,8,1648.0,0.0,6602
6602,6,1,1648.0,0.0,6603
6603,6,8,1648.0,0.0,6604
6604,7,4,1648.0,0.0,6605
6605,7,6,1648.0,0.0,6606
6606,8,1,1648.0,0.0,6607
6607,8,7,1648.0,0.0,6608
6608,1,4,1652.0,0.0,6609
6609,1,8,1652.0,0.0,6610
6610,2,2,1652.0,0.0,6611
6611,2,8,1652.0,0.0,6612
6612,3,5,1652.0,0.0,6613
6613,3,8,1652.0,0.0,6614
6614,4,1,1652.0,0.0,6615
6615,4,7,1652.0,0.0,6616
6616,5,1,1652.0,0.0,6617
6617,5,7,1652.0,0.0,6618
6618,6,1,1652.0,0.0,6619
6619,6,7,1652.0,0.0,6620
6620,7,4,1652.0,0.0,6621
6621,7,7,1652.0,0.0,6622
6622,8,1,1652.0,0.0,6623
6623,8,8,1652.0,0.0,6624
6624,1,4,1656.0,0.0,6625
6625,1,6,1656.0,0.0,6626
6626,2,1,1656.0,0.0,6627
6627,2,7,1656.0,0.0,6628
6628,3,5,1656.0,0.0,6629
6629,3,6,1656.0,0.0,6630
6630,4,4,1656.0,0.0,6631
6631,4,7,1656.0,0.0,6632
6632,5,1,1656.0,0.0,6633
6633,5,6,1656.0,0.0,6634
6634,6,1,1656.0,0.0,6635
6635,6,7,1656.0,0.0,6636
6636,7,1,1656.0,0.0,6637
6637,7,7,1656.0,0.0,6638
6638,8,3,1656.0,0.0,6639
6639,8,8,1656.0,0.0,6640
6640,1,4,1660.0,0.0,6641
6641,1,7,1660.0,0.0,6642
6642,2,1,1660.0,0.0,6643
6643,2,8,1660.0,0.0,6644
6644,3,1,1660.0,0.0,6645
6645,3,7,1660.0,0.0,6646
6646,4,4,1660.0,0.0,6647
6647,4,6,1660.0,0.0,6648
6648,5,2,1660.0,0.0,6649
6649,5,8,1660.0,0.0,6650
6650,6,1,1660.0,0.0,6651
6651,6,6,1660.0,0.0,6652
6652,7,1,1660.0,0.0,6653
6653,7,6,1660.0,0.0,6654
6654,8,3,1660.0,0.0,6655
6655,8,7,1660.0,0.0,6656
6656,1,4,1664.0,0.0,6657
6657,1,8,1664.0,0.0,6658
6658,2,1,1664.0,0.0,6659
6659,2,6,1664.0,0.0,6660
6660,3,1,1664.0,0.0,6661
6661,3,6,1664.0,0.0,6662
6662,4,4,1664.0,0.0,6663
6663,4,7,1664.0,0.0,6664
6664,5,2,1664.0,0.0,6665
6665,5,8,1664.0,0.0,6666
6666,6,1,1664.0,0.0,6667
6667,6,6,1664.0,0.0,6668
6668,7,1,1664.0,0.0,6669
6669,7,8,1664.0,0.0,6670
6670,8,3,1664.0,0.0,6671
6671,8,8,1664.0,0.0,6672
6672,1,4,1668.0,0.0,6673
6673,1,6,1668.0,0.0,6674
6674,2,4,1668.0,0.0,6675
6675,2,8,1668.0,0.0,6676
6676,3,1,1668.0,0.0,6677
6677,3,6,1668.0,0.0,6678
6678,4,4,1668.0,0.0,6679
6679,4,7,1668.0,0.0,6680
6680,5,5,1668.0,0.0,6681
6681,5,7,1668.0,0.0,6682
6682,6,1,1668.0,0.0,6683
6683,6,7,1668.0,0.0,6684
6684,7,4,1668.0,0.0,6685
6685,7,7,1668.0,0.0,6686
6686,8,3,1668.0,0.0,6687
6687,8,6,1668.0,0.0,6688
6688,1,4,1672.0,0.0,6689
6689,1,6,1672.0,0.0,6690
6690,2,4,1672.0,0.0,6691
6691,2,8,1672.0,0.0,6692
6692,3,1,1672.0,0.0,6693
6693,3,7,1672.0,0.0,6694
6694,4,4,1672.0,0.0,6695
6695,4,8,1672.0,0.0,6696
6696,5,1,1672.0,0.0,6697
6697,5,6,1672.0,0.0,6698
6698,6,2,1672.0,0.0,6699
6699,6,6,1672.0,0.0,6700
6700,7,4,1672.0,0.0,6701
6701,7,6,1672.0,0.0,6702
6702,8,3,1672.0,0.0,6703
6703,8,8,1672.0,0.0,6704
6704,1,4,1676.0,0.0,6705
6705,1,7,1676.0,0.0,6706
6706,2,4,1676.0,0.0,6707
6707,2,7,1676.0,0.0,6708
6708,3,1,1676.0,0.0,6709
6709,3,7,1676.0,0.0,6710
6710,4,4,1676.0,0.0,6711
6711,4,8,1676.0,0.0,6712
6712,5,1,1676.0,0.0,6713
6713,5,8,1676.0,0.0,6714
6714,6,2,1676.0,0.0,6715
6715,6,6,1676.0,0.0,6716
6716,7,3,1676.0,0.0,6717
6717,7,8,1676.0,0.0,6718
6718,8,3,1676.0,0.0,6719
6719,8,7,1676.0,0.0,6720
6720,1,4,1680.0,0.0,6721
6721,1,6,1680.0,0.0,6722
6722,2,4,1680.0,0.0,6723
6723,2,6,1680.0,0.0,6724
6724,3,1,1680.0,0.0,6725
6725,3,6,1680.0,0.0,6726
6726,4,4,1680.0,0.0,6727
6727,4,7,1680.0,0.0,6728
6728,5,1,1680.0,0.0,6729
6729,5,7,1680.0,0.0,6730
6730,6,2,1680.0,0.0,6731
6731,6,7,1680.0,0.0,6732
6732,7,3,1680.0,0.0,6733
6733,7,7,1680.0,0.0,6734
6734,8,5,1680.0,0.0,6735
6735,8,6,1680.0,0.0,6736
6736,1,1,1684.0,0.0,6737
6737,1,8,1684.0,0.0,6738
6738,2,4,1684.0,0.0,6739
6739,2,6,1684.0,0.0,6740
6740,3,3,1684.0,0.0,6741
6741,3,8,1684.0,0.0,6742
6742,4,2,1684.0,0.0,6743
6743,4,6,1684.0,0.0,6744
6744,5,1,1684.0,0.0,6745
6745,5,8,1684.0,0.0,6746
6746,6,3,1684.0,0.0,6747
6747,6,6,1684.0,0.0,6748
6748,7,3,1684.0,0.0,6749
6749,7,8,1684.0,0.0,6750
6750,8,5,1684.0,0.0,6751
6751,8,8,1684.0,0.0,6752
6752,1,4,1688.0,0.0,6753
6753,1,6,1688.0,0.0,6754
6754,2,4,1688.0,0.0,6755
6755,2,7,1688.0,0.0,6756
6756,3,3,1688.0,0.0,6757
6757,3,7,1688.0,0.0,6758
6758,4,2,1688.0,0.0,6759
6759,4,7,1688.0,0.0,6760
6760,5,1,1688.0,0.0,6761
6761,5,7,1688.0,0.0,6762
6762,6,3,1688.0,0.0,6763
6763,6,7,1688.0,0.0,6764
6764,7,3,1688.0,0.0,6765
6765,7,6,1688.0,0.0,6766
6766,8,2,1688.0,0.0,6767
6767,8,6,1688.0,0.0,6768
6768,1,4,1692.0,0.0,6769
6769,1,8,1692.0,0.0,6770
6770,2,4,1692.0,0.0,6771
6771,2,6,1692.0,0.0,6772
6772,3,3,1692.0,0.0,6773
6773,3,8,1692.0,0.0,6774
6774,4,3,1692.0,0.0,6775
6775,4,8,1692.0,0.0,6776
6776,5,1,1692.0,0.0,6777
6777,5,8,1692.0,0.0,6778
6778,6,3,1692.0,0.0,6779
6779,6,8,1692.0,0.0,6780
6780,7,5,1692.0,0.0,6781
6781,7,7,1692.0,0.0,6782
6782,8,3,1692.0,0.0,6783
6783,8,8,1692.0,0.0,6784
6784,1,4,1696.0,0.0,6785
6785,1,6,1696.0,0.0,6786
6786,2,4,1696.0,0.0,6787
6787,2,7,1696.0,0.0,6788
6788,3,5,1696.0,0.0,6789
6789,3,6,1696.0,0.0,6790
6790,4,5,1696.0,0.0,6791
6791,4,6,1696.0,0.0,6792
6792,5,1,1696.0,0.0,6793
6793,5,6,1696.0,0.0,6794
6794,6,3,1696.0,0.0,6795
6795,6,6,1696.0,0.0,6796
6796,7,5,1696.0,0.0,6797
6797,7,6,1696.0,0.0,6798
6798,8,4,1696.0,0.0,6799
6799,8,6,1696.0,0.0,6800
6800,1,3,1700.0,0.0,6801
6801,1,7,1700.0,0.0,6802
6802,2,1,1700.0,0.0,6803
6803,2,6,1700.0,0.0,6804
6804,3,4,1700.0,0.0,6805
6805,3,6,1700.0,0.0,6806
6806,4,3,1700.0,0.0,6807
6807,4,6,1700.0,0.0,6808
6808,5,1,1700.0,0.0,6809
6809,5,7,1700.0,0.0,6810
6810,6,3,1700.0,0.0,6811
6811,6,6,1700.0,0.0,6812
6812,7,5,1700.0,0.0,6813
6813,7,6,1700.0,0.0,6814
6814,8,4,1700.0,0.0,6815
6815,8,8,1700.0,0.0,6816
6816,1,3,1704.0,0.0,6817
6817,1,6,1704.0,0.0,6818
6818,2,1,1704.0,0.0,6819
6819,2,7,1704.0,0.0,6820
6820,3,1,1704.0,0.0,6821
6821,3,7,1704.0,0.0,6822
6822,4,3,1704.0,0.0,6823
6823,4,8,1704.0,0.0,6824
6824,5,2,1704.0,0.0,6825
6825,5,8,1704.0,0.0,6826
6826,6,3,1704.0,0.0,6827
6827,6,8,1704.0,0.0,6828
6828,7,2,1704.0,0.0,6829
6829,7,7,1704.0,0.0,6830
6830,8,3,1704.0,0.0,6831
6831,8,8,1704.0,0.0,6832
6832,1,5,1708.0,0.0,6833
6833,1,6,1708.0,0.0,6834
6834,2,1,1708.0,0.0,6835
6835,2,6,1708.0,0.0,6836
6836,3,1,1708.0,0.0,6837
6837,3,7,1708.0,0.0,6838
6838,4,3,1708.0,0.0,6839
6839,4,8,1708.0,0.0,6840
6840,5,1,1708.0,0.0,6841
6841,5,6,1708.0,0.0,6842
6842,6,5,1708.0,0.0,6843
6843,6,7,1708.0,0.0,6844
6844,7,2,1708.0,0.0,6845
6845,7,7,1708.0,0.0,6846
6846,8,3,1708.0,0.0,6847
6847,8,7,1708.0,0.0,6848
6848,1,1,1712.0,0.0,6849
6849,1,8,1712.0,0.0,6850
6850,2,3,1712.0,0.0,6851
6851,2,8,1712.0,0.0,6852
6852,3,1,1712.0,0.0,6853
6853,3,8,1712.0,0.0,6854
6854,4,3,1712.0,0.0,6855
6855,4,7,1712.0,0.0,6856
6856,5,1,1712.0,0.0,6857
