,u,i,ts,label,idx
14968,5,1,3740.0,0.0,14969
14969,5,7,3740.0,0.0,14970
14970,6,1,3740.0,0.0,14971
14971,6,7,3740.0,0.0,14972
14972,7,1,3740.0,0.0,14973
14973,7,7,3740.0,0.0,14974
14974,8,1,3740.0,0.0,14975
14975,8,8,3740.0,0.0,14976
14976,1,1,3744.0,0.0,14977
14977,1,11,3744.0,0.0,14978
14978,2,1,3744.0,0.0,14979
14979,2,7,3744.0,0.0,14980
14980,3,1,3744.0,0.0,14981
14981,3,7,3744.0,0.0,14982
14982,4,1,3744.0,0.0,14983
14983,4,7,3744.0,0.0,14984
14984,5,3,3744.0,0.0,14985
14985,5,9,3744.0,0.0,14986
14986,6,1,3744.0,0.0,14987
14987,6,7,3744.0,0.0,14988
14988,7,3,3744.0,0.0,14989
14989,7,8,3744.0,0.0,14990
14990,8,1,3744.0,0.0,14991
14991,8,7,3744.0,0.0,14992
14992,1,3,3748.0,0.0,14993
14993,1,9,3748.0,0.0,14994
14994,2,1,3748.0,0.0,14995
14995,2,8,3748.0,0.0,14996
14996,3,1,3748.0,0.0,14997
14997,3,8,3748.0,0.0,14998
14998,4,1,3748.0,0.0,14999
14999,4,7,3748.0,0.0,15000
15000,5,3,3748.0,0.0,15001
15001,5,9,3748.0,0.0,15002
15002,6,3,3748.0,0.0,15003
15003,6,9,3748.0,0.0,15004
15004,7,3,3748.0,0.0,15005
15005,7,8,3748.0,0.0,15006
15006,8,1,3748.0,0.0,15007
15007,8,7,3748.0,0.0,15008
15008,1,6,3752.0,0.0,15009
15009,1,7,3752.0,0.0,15010
15010,2,1,3752.0,0.0,15011
15011,2,9,3752.0,0.0,15012
15012,3,1,3752.0,0.0,15013
15013,3,9,3752.0,0.0,15014
15014,4,1,3752.0,0.0,15015
15015,4,8,3752.0,0.0,15016
15016,5,3,3752.0,0.0,15017
15017,5,9,3752.0,0.0,15018
15018,6,3,3752.0,0.0,15019
15019,6,9,3752.0,0.0,15020
15020,7,3,3752.0,0.0,15021
15021,7,11,3752.0,0.0,15022
15022,8,1,3752.0,0.0,15023
15023,8,7,3752.0,0.0,15024
15024,1,6,3756.0,0.0,15025
15025,1,8,3756.0,0.0,15026
15026,2,1,3756.0,0.0,15027
15027,2,7,3756.0,0.0,15028
15028,3,2,3756.0,0.0,15029
15029,3,7,3756.0,0.0,15030
15030,4,1,3756.0,0.0,15031
15031,4,11,3756.0,0.0,15032
15032,5,6,3756.0,0.0,15033
15033,5,8,3756.0,0.0,15034
15034,6,3,3756.0,0.0,15035
15035,6,7,3756.0,0.0,15036
15036,7,4,3756.0,0.0,15037
15037,7,7,3756.0,0.0,15038
15038,8,1,3756.0,0.0,15039
15039,8,7,3756.0,0.0,15040
15040,1,1,3760.0,0.0,15041
15041,1,8,3760.0,0.0,15042
15042,2,1,3760.0,0.0,15043
15043,2,7,3760.0,0.0,15044
15044,3,6,3760.0,0.0,15045
15045,3,8,3760.0,0.0,15046
15046,4,1,3760.0,0.0,15047
15047,4,9,3760.0,0.0,15048
15048,5,6,3760.0,0.0,15049
15049,5,8,3760.0,0.0,15050
15050,6,1,3760.0,0.0,15051
15051,6,8,3760.0,0.0,15052
15052,7,1,3760.0,0.0,15053
15053,7,11,3760.0,0.0,15054
15054,8,2,3760.0,0.0,15055
15055,8,8,3760.0,0.0,15056
15056,1,1,3764.0,0.0,15057
15057,1,11,3764.0,0.0,15058
15058,2,1,3764.0,0.0,15059
15059,2,8,3764.0,0.0,15060
15060,3,6,3764.0,0.0,15061
15061,3,8,3764.0,0.0,15062
15062,4,3,3764.0,0.0,15063
15063,4,8,3764.0,0.0,15064
15064,5,6,3764.0,0.0,15065
15065,5,11,3764.0,0.0,15066
15066,6,1,3764.0,0.0,15067
15067,6,8,3764.0,0.0,15068
15068,7,1,3764.0,0.0,15069
15069,7,8,3764.0,0.0,15070
15070,8,6,3764.0,0.0,15071
15071,8,8,3764.0,0.0,15072
15072,1,1,3768.0,0.0,15073
15073,1,9,3768.0,0.0,15074
15074,2,1,3768.0,0.0,15075
15075,2,11,3768.0,0.0,15076
15076,3,6,3768.0,0.0,15077
15077,3,7,3768.0,0.0,15078
15078,4,6,3768.0,0.0,15079
15079,4,8,3768.0,0.0,15080
15080,5,3,3768.0,0.0,15081
15081,5,7,3768.0,0.0,15082
15082,6,3,3768.0,0.0,15083
15083,6,9,3768.0,0.0,15084
15084,7,5,3768.0,0.0,15085
15085,7,7,3768.0,0.0,15086
15086,8,6,3768.0,0.0,15087
15087,8,7,3768.0,0.0,15088
15088,1,1,3772.0,0.0,15089
15089,1,7,3772.0,0.0,15090
15090,2,1,3772.0,0.0,15091
15091,2,7,3772.0,0.0,15092
15092,3,1,3772.0,0.0,15093
15093,3,8,3772.0,0.0,15094
15094,4,6,3772.0,0.0,15095
15095,4,7,3772.0,0.0,15096
15096,5,3,3772.0,0.0,15097
15097,5,8,3772.0,0.0,15098
15098,6,3,3772.0,0.0,15099
15099,6,7,3772.0,0.0,15100
15100,7,5,3772.0,0.0,15101
15101,7,8,3772.0,0.0,15102
15102,8,1,3772.0,0.0,15103
15103,8,7,3772.0,0.0,15104
15104,1,1,3776.0,0.0,15105
15105,1,8,3776.0,0.0,15106
15106,2,1,3776.0,0.0,15107
15107,2,7,3776.0,0.0,15108
15108,3,1,3776.0,0.0,15109
15109,3,8,3776.0,0.0,15110
15110,4,1,3776.0,0.0,15111
15111,4,8,3776.0,0.0,15112
15112,5,1,3776.0,0.0,15113
15113,5,8,3776.0,0.0,15114
15114,6,5,3776.0,0.0,15115
15115,6,7,3776.0,0.0,15116
15116,7,5,3776.0,0.0,15117
15117,7,11,3776.0,0.0,15118
15118,8,1,3776.0,0.0,15119
15119,8,8,3776.0,0.0,15120
15120,1,1,3780.0,0.0,15121
15121,1,8,3780.0,0.0,15122
15122,2,1,3780.0,0.0,15123
15123,2,11,3780.0,0.0,15124
15124,3,1,3780.0,0.0,15125
15125,3,9,3780.0,0.0,15126
15126,4,1,3780.0,0.0,15127
15127,4,7,3780.0,0.0,15128
15128,5,3,3780.0,0.0,15129
15129,5,9,3780.0,0.0,15130
15130,6,1,3780.0,0.0,15131
15131,6,9,3780.0,0.0,15132
15132,7,6,3780.0,0.0,15133
15133,7,7,3780.0,0.0,15134
15134,8,1,3780.0,0.0,15135
15135,8,8,3780.0,0.0,15136
15136,1,1,3784.0,0.0,15137
15137,1,9,3784.0,0.0,15138
15138,2,1,3784.0,0.0,15139
15139,2,7,3784.0,0.0,15140
15140,3,1,3784.0,0.0,15141
15141,3,7,3784.0,0.0,15142
15142,4,3,3784.0,0.0,15143
15143,4,7,3784.0,0.0,15144
15144,5,1,3784.0,0.0,15145
15145,5,7,3784.0,0.0,15146
15146,6,1,3784.0,0.0,15147
15147,6,11,3784.0,0.0,15148
15148,7,1,3784.0,0.0,15149
15149,7,7,3784.0,0.0,15150
15150,8,1,3784.0,0.0,15151
15151,8,9,3784.0,0.0,15152
15152,1,5,3788.0,0.0,15153
15153,1,9,3788.0,0.0,15154
15154,2,1,3788.0,0.0,15155
15155,2,9,3788.0,0.0,15156
15156,3,1,3788.0,0.0,15157
15157,3,7,3788.0,0.0,15158
15158,4,5,3788.0,0.0,15159
15159,4,8,3788.0,0.0,15160
15160,5,5,3788.0,0.0,15161
15161,5,7,3788.0,0.0,15162
15162,6,1,3788.0,0.0,15163
15163,6,7,3788.0,0.0,15164
15164,7,6,3788.0,0.0,15165
15165,7,8,3788.0,0.0,15166
15166,8,1,3788.0,0.0,15167
15167,8,7,3788.0,0.0,15168
15168,1,3,3792.0,0.0,15169
15169,1,7,3792.0,0.0,15170
15170,2,1,3792.0,0.0,15171
15171,2,8,3792.0,0.0,15172
15172,3,1,3792.0,0.0,15173
15173,3,8,3792.0,0.0,15174
15174,4,5,3792.0,0.0,15175
15175,4,8,3792.0,0.0,15176
15176,5,1,3792.0,0.0,15177
15177,5,8,3792.0,0.0,15178
15178,6,1,3792.0,0.0,15179
15179,6,8,3792.0,0.0,15180
15180,7,6,3792.0,0.0,15181
15181,7,8,3792.0,0.0,15182
15182,8,1,3792.0,0.0,15183
15183,8,8,3792.0,0.0,15184
15184,1,6,3796.0,0.0,15185
15185,1,8,3796.0,0.0,15186
15186,2,1,3796.0,0.0,15187
15187,2,8,3796.0,0.0,15188
15188,3,1,3796.0,0.0,15189
15189,3,11,3796.0,0.0,15190
15190,4,5,3796.0,0.0,15191
15191,4,8,3796.0,0.0,15192
15192,5,1,3796.0,0.0,15193
15193,5,7,3796.0,0.0,15194
15194,6,1,3796.0,0.0,15195
15195,6,11,3796.0,0.0,15196
15196,7,6,3796.0,0.0,15197
15197,7,7,3796.0,0.0,15198
15198,8,1,3796.0,0.0,15199
15199,8,7,3796.0,0.0,15200
15200,1,6,3800.0,0.0,15201
15201,1,9,3800.0,0.0,15202
15202,2,1,3800.0,0.0,15203
15203,2,7,3800.0,0.0,15204
15204,3,1,3800.0,0.0,15205
15205,3,7,3800.0,0.0,15206
15206,4,6,3800.0,0.0,15207
15207,4,9,3800.0,0.0,15208
15208,5,1,3800.0,0.0,15209
15209,5,8,3800.0,0.0,15210
15210,6,1,3800.0,0.0,15211
15211,6,8,3800.0,0.0,15212
15212,7,6,3800.0,0.0,15213
15213,7,8,3800.0,0.0,15214
15214,8,1,3800.0,0.0,15215
15215,8,8,3800.0,0.0,15216
15216,1,6,3804.0,0.0,15217
15217,1,7,3804.0,0.0,15218
15218,2,1,3804.0,0.0,15219
15219,2,8,3804.0,0.0,15220
15220,3,1,3804.0,0.0,15221
15221,3,8,3804.0,0.0,15222
15222,4,1,3804.0,0.0,15223
15223,4,7,3804.0,0.0,15224
15224,5,1,3804.0,0.0,15225
15225,5,8,3804.0,0.0,15226
15226,6,1,3804.0,0.0,15227
15227,6,7,3804.0,0.0,15228
15228,7,6,3804.0,0.0,15229
15229,7,8,3804.0,0.0,15230
15230,8,1,3804.0,0.0,15231
15231,8,7,3804.0,0.0,15232
15232,1,6,3808.0,0.0,15233
15233,1,7,3808.0,0.0,15234
15234,2,5,3808.0,0.0,15235
15235,2,8,3808.0,0.0,15236
15236,3,6,3808.0,0.0,15237
15237,3,8,3808.0,0.0,15238
15238,4,1,3808.0,0.0,15239
15239,4,7,3808.0,0.0,15240
15240,5,6,3808.0,0.0,15241
15241,5,8,3808.0,0.0,15242
15242,6,4,3808.0,0.0,15243
15243,6,8,3808.0,0.0,15244
15244,7,6,3808.0,0.0,15245
15245,7,8,3808.0,0.0,15246
15246,8,1,3808.0,0.0,15247
15247,8,8,3808.0,0.0,15248
15248,1,3,3812.0,0.0,15249
15249,1,8,3812.0,0.0,15250
15250,2,1,3812.0,0.0,15251
15251,2,8,3812.0,0.0,15252
15252,3,6,3812.0,0.0,15253
15253,3,9,3812.0,0.0,15254
15254,4,1,3812.0,0.0,15255
15255,4,9,3812.0,0.0,15256
15256,5,6,3812.0,0.0,15257
15257,5,11,3812.0,0.0,15258
15258,6,6,3812.0,0.0,15259
15259,6,9,3812.0,0.0,15260
15260,7,6,3812.0,0.0,15261
15261,7,7,3812.0,0.0,15262
15262,8,1,3812.0,0.0,15263
15263,8,11,3812.0,0.0,15264
15264,1,3,3816.0,0.0,15265
15265,1,8,3816.0,0.0,15266
15266,2,1,3816.0,0.0,15267
15267,2,7,3816.0,0.0,15268
15268,3,1,3816.0,0.0,15269
15269,3,7,3816.0,0.0,15270
15270,4,1,3816.0,0.0,15271
15271,4,8,3816.0,0.0,15272
15272,5,6,3816.0,0.0,15273
15273,5,7,3816.0,0.0,15274
15274,6,1,3816.0,0.0,15275
15275,6,7,3816.0,0.0,15276
15276,7,6,3816.0,0.0,15277
15277,7,8,3816.0,0.0,15278
15278,8,1,3816.0,0.0,15279
15279,8,7,3816.0,0.0,15280
15280,1,3,3820.0,0.0,15281
15281,1,8,3820.0,0.0,15282
15282,2,1,3820.0,0.0,15283
15283,2,7,3820.0,0.0,15284
15284,3,1,3820.0,0.0,15285
15285,3,8,3820.0,0.0,15286
15286,4,1,3820.0,0.0,15287
15287,4,8,3820.0,0.0,15288
15288,5,6,3820.0,0.0,15289
15289,5,8,3820.0,0.0,15290
15290,6,1,3820.0,0.0,15291
15291,6,8,3820.0,0.0,15292
15292,7,3,3820.0,0.0,15293
15293,7,8,3820.0,0.0,15294
15294,8,1,3820.0,0.0,15295
15295,8,11,3820.0,0.0,15296
15296,1,1,3824.0,0.0,15297
15297,1,7,3824.0,0.0,15298
15298,2,3,3824.0,0.0,15299
15299,2,8,3824.0,0.0,15300
15300,3,1,3824.0,0.0,15301
15301,3,8,3824.0,0.0,15302
15302,4,1,3824.0,0.0,15303
15303,4,7,3824.0,0.0,15304
15304,5,6,3824.0,0.0,15305
15305,5,8,3824.0,0.0,15306
15306,6,6,3824.0,0.0,15307
15307,6,8,3824.0,0.0,15308
15308,7,3,3824.0,0.0,15309
15309,7,8,3824.0,0.0,15310
15310,8,1,3824.0,0.0,15311
15311,8,9,3824.0,0.0,15312
15312,1,1,3828.0,0.0,15313
15313,1,7,3828.0,0.0,15314
15314,2,6,3828.0,0.0,15315
15315,2,8,3828.0,0.0,15316
15316,3,1,3828.0,0.0,15317
15317,3,11,3828.0,0.0,15318
15318,4,1,3828.0,0.0,15319
15319,4,11,3828.0,0.0,15320
15320,5,1,3828.0,0.0,15321
15321,5,11,3828.0,0.0,15322
15322,6,3,3828.0,0.0,15323
15323,6,8,3828.0,0.0,15324
15324,7,1,3828.0,0.0,15325
15325,7,7,3828.0,0.0,15326
15326,8,1,3828.0,0.0,15327
15327,8,7,3828.0,0.0,15328
15328,1,3,3832.0,0.0,15329
15329,1,8,3832.0,0.0,15330
15330,2,6,3832.0,0.0,15331
15331,2,11,3832.0,0.0,15332
15332,3,1,3832.0,0.0,15333
15333,3,7,3832.0,0.0,15334
15334,4,1,3832.0,0.0,15335
15335,4,7,3832.0,0.0,15336
15336,5,5,3832.0,0.0,15337
15337,5,7,3832.0,0.0,15338
15338,6,3,3832.0,0.0,15339
15339,6,9,3832.0,0.0,15340
15340,7,1,3832.0,0.0,15341
15341,7,7,3832.0,0.0,15342
15342,8,2,3832.0,0.0,15343
15343,8,8,3832.0,0.0,15344
15344,1,3,3836.0,0.0,15345
15345,1,9,3836.0,0.0,15346
15346,2,3,3836.0,0.0,15347
15347,2,7,3836.0,0.0,15348
15348,3,5,3836.0,0.0,15349
15349,3,8,3836.0,0.0,15350
15350,4,1,3836.0,0.0,15351
15351,4,8,3836.0,0.0,15352
15352,5,3,3836.0,0.0,15353
15353,5,7,3836.0,0.0,15354
15354,6,3,3836.0,0.0,15355
15355,6,9,3836.0,0.0,15356
15356,7,1,3836.0,0.0,15357
15357,7,7,3836.0,0.0,15358
15358,8,6,3836.0,0.0,15359
15359,8,11,3836.0,0.0,15360
15360,1,3,3840.0,0.0,15361
15361,1,7,3840.0,0.0,15362
15362,2,1,3840.0,0.0,15363
15363,2,8,3840.0,0.0,15364
15364,3,1,3840.0,0.0,15365
15365,3,7,3840.0,0.0,15366
15366,4,1,3840.0,0.0,15367
15367,4,7,3840.0,0.0,15368
15368,5,1,3840.0,0.0,15369
15369,5,7,3840.0,0.0,15370
15370,6,1,3840.0,0.0,15371
15371,6,7,3840.0,0.0,15372
15372,7,3,3840.0,0.0,15373
15373,7,8,3840.0,0.0,15374
15374,8,3,3840.0,0.0,15375
15375,8,7,3840.0,0.0,15376
15376,1,1,3844.0,0.0,15377
15377,1,8,3844.0,0.0,15378
15378,2,1,3844.0,0.0,15379
15379,2,8,3844.0,0.0,15380
15380,3,1,3844.0,0.0,15381
15381,3,7,3844.0,0.0,15382
15382,4,1,3844.0,0.0,15383
15383,4,7,3844.0,0.0,15384
15384,5,1,3844.0,0.0,15385
15385,5,8,3844.0,0.0,15386
15386,6,1,3844.0,0.0,15387
15387,6,8,3844.0,0.0,15388
15388,7,3,3844.0,0.0,15389
15389,7,8,3844.0,0.0,15390
15390,8,3,3844.0,0.0,15391
15391,8,8,3844.0,0.0,15392
15392,1,1,3848.0,0.0,15393
15393,1,8,3848.0,0.0,15394
15394,2,1,3848.0,0.0,15395
15395,2,9,3848.0,0.0,15396
15396,3,1,3848.0,0.0,15397
15397,3,9,3848.0,0.0,15398
15398,4,3,3848.0,0.0,15399
15399,4,8,3848.0,0.0,15400
15400,5,1,3848.0,0.0,15401
15401,5,9,3848.0,0.0,15402
15402,6,1,3848.0,0.0,15403
15403,6,9,3848.0,0.0,15404
15404,7,3,3848.0,0.0,15405
15405,7,11,3848.0,0.0,15406
15406,8,3,3848.0,0.0,15407
15407,8,8,3848.0,0.0,15408
15408,1,1,3852.0,0.0,15409
15409,1,9,3852.0,0.0,15410
15410,2,1,3852.0,0.0,15411
15411,2,7,3852.0,0.0,15412
15412,3,5,3852.0,0.0,15413
15413,3,7,3852.0,0.0,15414
15414,4,1,3852.0,0.0,15415
15415,4,7,3852.0,0.0,15416
15416,5,1,3852.0,0.0,15417
15417,5,7,3852.0,0.0,15418
15418,6,1,3852.0,0.0,15419
15419,6,7,3852.0,0.0,15420
15420,7,1,3852.0,0.0,15421
15421,7,7,3852.0,0.0,15422
15422,8,3,3852.0,0.0,15423
15423,8,11,3852.0,0.0,15424
15424,1,1,3856.0,0.0,15425
15425,1,7,3856.0,0.0,15426
15426,2,1,3856.0,0.0,15427
15427,2,7,3856.0,0.0,15428
15428,3,5,3856.0,0.0,15429
15429,3,7,3856.0,0.0,15430
15430,4,1,3856.0,0.0,15431
15431,4,8,3856.0,0.0,15432
15432,5,1,3856.0,0.0,15433
15433,5,7,3856.0,0.0,15434
15434,6,1,3856.0,0.0,15435
15435,6,7,3856.0,0.0,15436
15436,7,1,3856.0,0.0,15437
15437,7,7,3856.0,0.0,15438
15438,8,3,3856.0,0.0,15439
15439,8,9,3856.0,0.0,15440
15440,1,5,3860.0,0.0,15441
15441,1,7,3860.0,0.0,15442
15442,2,1,3860.0,0.0,15443
15443,2,8,3860.0,0.0,15444
15444,3,5,3860.0,0.0,15445
15445,3,8,3860.0,0.0,15446
15446,4,1,3860.0,0.0,15447
15447,4,9,3860.0,0.0,15448
15448,5,1,3860.0,0.0,15449
15449,5,8,3860.0,0.0,15450
15450,6,1,3860.0,0.0,15451
15451,6,7,3860.0,0.0,15452
15452,7,1,3860.0,0.0,15453
15453,7,7,3860.0,0.0,15454
15454,8,1,3860.0,0.0,15455
15455,8,9,3860.0,0.0,15456
15456,1,5,3864.0,0.0,15457
15457,1,8,3864.0,0.0,15458
15458,2,1,3864.0,0.0,15459
15459,2,11,3864.0,0.0,15460
15460,3,6,3864.0,0.0,15461
15461,3,10,3864.0,0.0,15462
15462,4,1,3864.0,0.0,15463
15463,4,7,3864.0,0.0,15464
15464,5,1,3864.0,0.0,15465
15465,5,11,3864.0,0.0,15466
15466,6,5,3864.0,0.0,15467
15467,6,8,3864.0,0.0,15468
15468,7,3,3864.0,0.0,15469
15469,7,8,3864.0,0.0,15470
15470,8,1,3864.0,0.0,15471
15471,8,8,3864.0,0.0,15472
15472,1,5,3868.0,0.0,15473
15473,1,11,3868.0,0.0,15474
15474,2,5,3868.0,0.0,15475
15475,2,7,3868.0,0.0,15476
15476,3,1,3868.0,0.0,15477
15477,3,8,3868.0,0.0,15478
15478,4,1,3868.0,0.0,15479
15479,4,8,3868.0,0.0,15480
15480,5,1,3868.0,0.0,15481
15481,5,7,3868.0,0.0,15482
15482,6,1,3868.0,0.0,15483
15483,6,7,3868.0,0.0,15484
15484,7,2,3868.0,0.0,15485
15485,7,10,3868.0,0.0,15486
15486,8,1,3868.0,0.0,15487
15487,8,11,3868.0,0.0,15488
15488,1,1,3872.0,0.0,15489
15489,1,7,3872.0,0.0,15490
15490,2,5,3872.0,0.0,15491
15491,2,8,3872.0,0.0,15492
15492,3,1,3872.0,0.0,15493
15493,3,7,3872.0,0.0,15494
15494,4,3,3872.0,0.0,15495
15495,4,8,3872.0,0.0,15496
15496,5,1,3872.0,0.0,15497
15497,5,8,3872.0,0.0,15498
15498,6,1,3872.0,0.0,15499
15499,6,7,3872.0,0.0,15500
15500,7,2,3872.0,0.0,15501
15501,7,10,3872.0,0.0,15502
15502,8,1,3872.0,0.0,15503
15503,8,7,3872.0,0.0,15504
15504,1,1,3876.0,0.0,15505
15505,1,9,3876.0,0.0,15506
15506,2,6,3876.0,0.0,15507
15507,2,8,3876.0,0.0,15508
15508,3,1,3876.0,0.0,15509
15509,3,9,3876.0,0.0,15510
15510,4,3,3876.0,0.0,15511
15511,4,7,3876.0,0.0,15512
15512,5,1,3876.0,0.0,15513
15513,5,9,3876.0,0.0,15514
15514,6,1,3876.0,0.0,15515
15515,6,7,3876.0,0.0,15516
15516,7,2,3876.0,0.0,15517
15517,7,7,3876.0,0.0,15518
15518,8,1,3876.0,0.0,15519
15519,8,9,3876.0,0.0,15520
15520,1,3,3880.0,0.0,15521
15521,1,7,3880.0,0.0,15522
15522,2,1,3880.0,0.0,15523
15523,2,9,3880.0,0.0,15524
15524,3,1,3880.0,0.0,15525
15525,3,7,3880.0,0.0,15526
15526,4,5,3880.0,0.0,15527
15527,4,8,3880.0,0.0,15528
15528,5,1,3880.0,0.0,15529
15529,5,7,3880.0,0.0,15530
15530,6,1,3880.0,0.0,15531
15531,6,8,3880.0,0.0,15532
15532,7,2,3880.0,0.0,15533
15533,7,7,3880.0,0.0,15534
15534,8,1,3880.0,0.0,15535
15535,8,7,3880.0,0.0,15536
15536,1,3,3884.0,0.0,15537
15537,1,8,3884.0,0.0,15538
15538,2,1,3884.0,0.0,15539
15539,2,7,3884.0,0.0,15540
15540,3,5,3884.0,0.0,15541
15541,3,7,3884.0,0.0,15542
15542,4,5,3884.0,0.0,15543
15543,4,8,3884.0,0.0,15544
15544,5,1,3884.0,0.0,15545
15545,5,7,3884.0,0.0,15546
15546,6,1,3884.0,0.0,15547
15547,6,7,3884.0,0.0,15548
15548,7,2,3884.0,0.0,15549
15549,7,7,3884.0,0.0,15550
15550,8,1,3884.0,0.0,15551
15551,8,8,3884.0,0.0,15552
15552,1,6,3888.0,0.0,15553
15553,1,8,3888.0,0.0,15554
15554,2,1,3888.0,0.0,15555
15555,2,8,3888.0,0.0,15556
15556,3,5,3888.0,0.0,15557
15557,3,8,3888.0,0.0,15558
15558,4,5,3888.0,0.0,15559
15559,4,7,3888.0,0.0,15560
15560,5,1,3888.0,0.0,15561
15561,5,8,3888.0,0.0,15562
15562,6,1,3888.0,0.0,15563
15563,6,11,3888.0,0.0,15564
15564,7,1,3888.0,0.0,15565
15565,7,7,3888.0,0.0,15566
15566,8,1,3888.0,0.0,15567
15567,8,10,3888.0,0.0,15568
15568,1,6,3892.0,0.0,15569
15569,1,7,3892.0,0.0,15570
15570,2,1,3892.0,0.0,15571
15571,2,9,3892.0,0.0,15572
15572,3,1,3892.0,0.0,15573
15573,3,8,3892.0,0.0,15574
15574,4,5,3892.0,0.0,15575
15575,4,7,3892.0,0.0,15576
15576,5,1,3892.0,0.0,15577
15577,5,7,3892.0,0.0,15578
15578,6,1,3892.0,0.0,15579
15579,6,8,3892.0,0.0,15580
15580,7,1,3892.0,0.0,15581
15581,7,7,3892.0,0.0,15582
15582,8,1,3892.0,0.0,15583
15583,8,8,3892.0,0.0,15584
15584,1,1,3896.0,0.0,15585
15585,1,8,3896.0,0.0,15586
15586,2,1,3896.0,0.0,15587
15587,2,7,3896.0,0.0,15588
15588,3,1,3896.0,0.0,15589
15589,3,7,3896.0,0.0,15590
15590,4,6,3896.0,0.0,15591
15591,4,8,3896.0,0.0,15592
15592,5,1,3896.0,0.0,15593
15593,5,7,3896.0,0.0,15594
15594,6,1,3896.0,0.0,15595
15595,6,7,3896.0,0.0,15596
15596,7,1,3896.0,0.0,15597
15597,7,7,3896.0,0.0,15598
15598,8,1,3896.0,0.0,15599
15599,8,7,3896.0,0.0,15600
15600,1,1,3900.0,0.0,15601
15601,1,7,3900.0,0.0,15602
15602,2,1,3900.0,0.0,15603
15603,2,10,3900.0,0.0,15604
15604,3,1,3900.0,0.0,15605
15605,3,7,3900.0,0.0,15606
15606,4,1,3900.0,0.0,15607
15607,4,11,3900.0,0.0,15608
15608,5,1,3900.0,0.0,15609
15609,5,7,3900.0,0.0,15610
15610,6,1,3900.0,0.0,15611
15611,6,7,3900.0,0.0,15612
15612,7,1,3900.0,0.0,15613
15613,7,8,3900.0,0.0,15614
15614,8,1,3900.0,0.0,15615
15615,8,7,3900.0,0.0,15616
15616,1,1,3904.0,0.0,15617
15617,1,11,3904.0,0.0,15618
15618,2,1,3904.0,0.0,15619
15619,2,8,3904.0,0.0,15620
15620,3,1,3904.0,0.0,15621
15621,3,7,3904.0,0.0,15622
15622,4,1,3904.0,0.0,15623
15623,4,7,3904.0,0.0,15624
15624,5,1,3904.0,0.0,15625
15625,5,7,3904.0,0.0,15626
15626,6,4,3904.0,0.0,15627
15627,6,8,3904.0,0.0,15628
15628,7,1,3904.0,0.0,15629
15629,7,9,3904.0,0.0,15630
15630,8,4,3904.0,0.0,15631
15631,8,8,3904.0,0.0,15632
15632,1,1,3908.0,0.0,15633
15633,1,8,3908.0,0.0,15634
15634,2,1,3908.0,0.0,15635
15635,2,11,3908.0,0.0,15636
15636,3,1,3908.0,0.0,15637
15637,3,8,3908.0,0.0,15638
15638,4,1,3908.0,0.0,15639
15639,4,9,3908.0,0.0,15640
15640,5,1,3908.0,0.0,15641
15641,5,8,3908.0,0.0,15642
15642,6,6,3908.0,0.0,15643
15643,6,7,3908.0,0.0,15644
15644,7,2,3908.0,0.0,15645
15645,7,9,3908.0,0.0,15646
15646,8,6,3908.0,0.0,15647
15647,8,8,3908.0,0.0,15648
15648,1,1,3912.0,0.0,15649
15649,1,7,3912.0,0.0,15650
15650,2,1,3912.0,0.0,15651
15651,2,8,3912.0,0.0,15652
15652,3,1,3912.0,0.0,15653
15653,3,11,3912.0,0.0,15654
15654,4,1,3912.0,0.0,15655
15655,4,11,3912.0,0.0,15656
15656,5,1,3912.0,0.0,15657
15657,5,7,3912.0,0.0,15658
15658,6,6,3912.0,0.0,15659
15659,6,8,3912.0,0.0,15660
15660,7,2,3912.0,0.0,15661
15661,7,9,3912.0,0.0,15662
15662,8,6,3912.0,0.0,15663
15663,8,7,3912.0,0.0,15664
15664,1,1,3916.0,0.0,15665
15665,1,7,3916.0,0.0,15666
15666,2,1,3916.0,0.0,15667
15667,2,8,3916.0,0.0,15668
15668,3,1,3916.0,0.0,15669
15669,3,7,3916.0,0.0,15670
15670,4,1,3916.0,0.0,15671
15671,4,7,3916.0,0.0,15672
15672,5,1,3916.0,0.0,15673
15673,5,7,3916.0,0.0,15674
15674,6,6,3916.0,0.0,15675
15675,6,8,3916.0,0.0,15676
15676,7,2,3916.0,0.0,15677
15677,7,10,3916.0,0.0,15678
15678,8,6,3916.0,0.0,15679
15679,8,8,3916.0,0.0,15680
15680,1,1,3920.0,0.0,15681
15681,1,7,3920.0,0.0,15682
15682,2,6,3920.0,0.0,15683
15683,2,8,3920.0,0.0,15684
15684,3,1,3920.0,0.0,15685
15685,3,7,3920.0,0.0,15686
15686,4,1,3920.0,0.0,15687
15687,4,8,3920.0,0.0,15688
15688,5,1,3920.0,0.0,15689
15689,5,7,3920.0,0.0,15690
15690,6,3,3920.0,0.0,15691
15691,6,8,3920.0,0.0,15692
15692,7,2,3920.0,0.0,15693
15693,7,10,3920.0,0.0,15694
15694,8,3,3920.0,0.0,15695
15695,8,8,3920.0,0.0,15696
15696,1,6,3924.0,0.0,15697
15697,1,8,3924.0,0.0,15698
15698,2,6,3924.0,0.0,15699
15699,2,9,3924.0,0.0,15700
15700,3,1,3924.0,0.0,15701
15701,3,8,3924.0,0.0,15702
15702,4,1,3924.0,0.0,15703
15703,4,8,3924.0,0.0,15704
